stationid,year,season,aqi_mean,latitude,longitude,closest_farm_distance,mean_distance_3_nearest_farms,closest_farm_label,farm_density_100km,inverse_distance_score_100km,crop_weighted_inverse_score_100km,size_weighted_inverse_score_100km,local_size_total_100km,log_closest_farm_distance,log_mean_distance_3_nearest_farms
DL017,2018,2,199.9404761904762,28.5929459,77.2417643,3.9727592774643297,5.596720903112613,"New Delhi, Delhi, India",26,1.2320008860626313,3.4896938857206132,0.0,0.0,1.6039748726620096,1.886572692708313
DL017,2018,3,103.5,28.5929459,77.2417643,3.9727592774643297,5.596720903112613,"New Delhi, Delhi, India",26,1.2320008860626313,3.4896938857206132,0.0,0.0,1.6039748726620096,1.886572692708313
DL017,2018,4,292.6923076923077,28.5929459,77.2417643,3.9727592774643297,5.596720903112613,"New Delhi, Delhi, India",26,1.2320008860626313,3.4896938857206132,0.0,0.0,1.6039748726620096,1.886572692708313
DL017,2019,1,202.6235294117647,28.5929459,77.2417643,3.9727592774643297,5.596720903112613,"New Delhi, Delhi, India",26,1.2320008860626313,3.4896938857206132,0.0,0.0,1.6039748726620096,1.886572692708313
DL017,2019,2,163.76404494382024,28.5929459,77.2417643,3.9727592774643297,5.596720903112613,"New Delhi, Delhi, India",26,1.2320008860626313,3.4896938857206132,0.0,0.0,1.6039748726620096,1.886572692708313
DL017,2019,3,103.98823529411764,28.5929459,77.2417643,3.9727592774643297,5.596720903112613,"New Delhi, Delhi, India",26,1.2320008860626313,3.4896938857206132,0.0,0.0,1.6039748726620096,1.886572692708313
DL017,2019,4,271.84090909090907,28.5929459,77.2417643,3.9727592774643297,5.596720903112613,"New Delhi, Delhi, India",26,1.2320008860626313,3.4896938857206132,0.0,0.0,1.6039748726620096,1.886572692708313
DL017,2020,1,177.8901098901099,28.5929459,77.2417643,3.9727592774643297,5.596720903112613,"New Delhi, Delhi, India",26,1.2320008860626313,3.4896938857206132,0.0,0.0,1.6039748726620096,1.886572692708313
DL017,2020,2,143.25974025974025,28.5929459,77.2417643,3.9727592774643297,5.596720903112613,"New Delhi, Delhi, India",26,1.2320008860626313,3.4896938857206132,0.0,0.0,1.6039748726620096,1.886572692708313
DL017,2020,3,100.0,28.5929459,77.2417643,3.9727592774643297,5.596720903112613,"New Delhi, Delhi, India",26,1.2320008860626313,3.4896938857206132,0.0,0.0,1.6039748726620096,1.886572692708313
DL018,2018,1,255.71929824561403,28.6126342,77.2373304,2.7859670241668457,5.6559077295504485,"New Delhi, Delhi, India",26,1.3203564353623052,3.718699604620734,0.0,0.0,1.3313013428091163,1.8955048406749895
DL018,2018,2,237.36263736263737,28.6126342,77.2373304,2.7859670241668457,5.6559077295504485,"New Delhi, Delhi, India",26,1.3203564353623052,3.718699604620734,0.0,0.0,1.3313013428091163,1.8955048406749895
DL018,2018,3,107.97826086956522,28.6126342,77.2373304,2.7859670241668457,5.6559077295504485,"New Delhi, Delhi, India",26,1.3203564353623052,3.718699604620734,0.0,0.0,1.3313013428091163,1.8955048406749895
DL018,2018,4,327.9021739130435,28.6126342,77.2373304,2.7859670241668457,5.6559077295504485,"New Delhi, Delhi, India",26,1.3203564353623052,3.718699604620734,0.0,0.0,1.3313013428091163,1.8955048406749895
DL018,2019,1,240.23333333333332,28.6126342,77.2373304,2.7859670241668457,5.6559077295504485,"New Delhi, Delhi, India",26,1.3203564353623052,3.718699604620734,0.0,0.0,1.3313013428091163,1.8955048406749895
DL018,2019,2,191.74444444444444,28.6126342,77.2373304,2.7859670241668457,5.6559077295504485,"New Delhi, Delhi, India",26,1.3203564353623052,3.718699604620734,0.0,0.0,1.3313013428091163,1.8955048406749895
DL018,2019,3,101.93478260869566,28.6126342,77.2373304,2.7859670241668457,5.6559077295504485,"New Delhi, Delhi, India",26,1.3203564353623052,3.718699604620734,0.0,0.0,1.3313013428091163,1.8955048406749895
DL018,2019,4,295.60869565217394,28.6126342,77.2373304,2.7859670241668457,5.6559077295504485,"New Delhi, Delhi, India",26,1.3203564353623052,3.718699604620734,0.0,0.0,1.3313013428091163,1.8955048406749895
DL018,2020,1,220.58241758241758,28.6126342,77.2373304,2.7859670241668457,5.6559077295504485,"New Delhi, Delhi, India",26,1.3203564353623052,3.718699604620734,0.0,0.0,1.3313013428091163,1.8955048406749895
DL018,2020,2,126.93333333333334,28.6126342,77.2373304,2.7859670241668457,5.6559077295504485,"New Delhi, Delhi, India",26,1.3203564353623052,3.718699604620734,0.0,0.0,1.3313013428091163,1.8955048406749895
DL018,2020,3,92.0,28.6126342,77.2373304,2.7859670241668457,5.6559077295504485,"New Delhi, Delhi, India",26,1.3203564353623052,3.718699604620734,0.0,0.0,1.3313013428091163,1.8955048406749895
DL019,2018,1,284.3636363636364,28.638568,77.2035761,2.7871889280214304,5.824581142993405,"New Delhi, Delhi, India",26,1.3382903994813358,3.843349021442845,0.0,0.0,1.3316240362470706,1.9205309681977698
DL019,2018,2,200.65555555555557,28.638568,77.2035761,2.7871889280214304,5.824581142993405,"New Delhi, Delhi, India",26,1.3382903994813358,3.843349021442845,0.0,0.0,1.3316240362470706,1.9205309681977698
DL019,2018,3,109.52747252747253,28.638568,77.2035761,2.7871889280214304,5.824581142993405,"New Delhi, Delhi, India",26,1.3382903994813358,3.843349021442845,0.0,0.0,1.3316240362470706,1.9205309681977698
DL019,2018,4,319.39130434782606,28.638568,77.2035761,2.7871889280214304,5.824581142993405,"New Delhi, Delhi, India",26,1.3382903994813358,3.843349021442845,0.0,0.0,1.3316240362470706,1.9205309681977698
DL019,2019,1,252.25555555555556,28.638568,77.2035761,2.7871889280214304,5.824581142993405,"New Delhi, Delhi, India",26,1.3382903994813358,3.843349021442845,0.0,0.0,1.3316240362470706,1.9205309681977698
DL019,2019,2,204.38888888888889,28.638568,77.2035761,2.7871889280214304,5.824581142993405,"New Delhi, Delhi, India",26,1.3382903994813358,3.843349021442845,0.0,0.0,1.3316240362470706,1.9205309681977698
DL019,2019,3,112.32608695652173,28.638568,77.2035761,2.7871889280214304,5.824581142993405,"New Delhi, Delhi, India",26,1.3382903994813358,3.843349021442845,0.0,0.0,1.3316240362470706,1.9205309681977698
DL019,2019,4,298.9782608695652,28.638568,77.2035761,2.7871889280214304,5.824581142993405,"New Delhi, Delhi, India",26,1.3382903994813358,3.843349021442845,0.0,0.0,1.3316240362470706,1.9205309681977698
DL019,2020,1,211.18823529411765,28.638568,77.2035761,2.7871889280214304,5.824581142993405,"New Delhi, Delhi, India",26,1.3382903994813358,3.843349021442845,0.0,0.0,1.3316240362470706,1.9205309681977698
DL019,2020,2,94.6067415730337,28.638568,77.2035761,2.7871889280214304,5.824581142993405,"New Delhi, Delhi, India",26,1.3382903994813358,3.843349021442845,0.0,0.0,1.3316240362470706,1.9205309681977698
DL019,2020,3,72.0,28.638568,77.2035761,2.7871889280214304,5.824581142993405,"New Delhi, Delhi, India",26,1.3382903994813358,3.843349021442845,0.0,0.0,1.3316240362470706,1.9205309681977698
DL020,2018,3,141.86363636363637,28.6819261,77.0308105,4.187447194525716,6.279355075409012,"West Delhi, Delhi, India",28,1.0852556929849517,3.3778464991549058,0.0,0.0,1.6462417061364698,1.9850422697416799
DL020,2018,4,454.4782608695652,28.6819261,77.0308105,4.187447194525716,6.279355075409012,"West Delhi, Delhi, India",28,1.0852556929849517,3.3778464991549058,0.0,0.0,1.6462417061364698,1.9850422697416799
DL020,2019,1,330.74444444444447,28.6819261,77.0308105,4.187447194525716,6.279355075409012,"West Delhi, Delhi, India",28,1.0852556929849517,3.3778464991549058,0.0,0.0,1.6462417061364698,1.9850422697416799
DL020,2019,2,287.60227272727275,28.6819261,77.0308105,4.187447194525716,6.279355075409012,"West Delhi, Delhi, India",28,1.0852556929849517,3.3778464991549058,0.0,0.0,1.6462417061364698,1.9850422697416799
DL020,2019,3,135.37362637362637,28.6819261,77.0308105,4.187447194525716,6.279355075409012,"West Delhi, Delhi, India",28,1.0852556929849517,3.3778464991549058,0.0,0.0,1.6462417061364698,1.9850422697416799
DL020,2019,4,359.5,28.6819261,77.0308105,4.187447194525716,6.279355075409012,"West Delhi, Delhi, India",28,1.0852556929849517,3.3778464991549058,0.0,0.0,1.6462417061364698,1.9850422697416799
DL020,2020,1,279.8181818181818,28.6819261,77.0308105,4.187447194525716,6.279355075409012,"West Delhi, Delhi, India",28,1.0852556929849517,3.3778464991549058,0.0,0.0,1.6462417061364698,1.9850422697416799
DL020,2020,2,153.25581395348837,28.6819261,77.0308105,4.187447194525716,6.279355075409012,"West Delhi, Delhi, India",28,1.0852556929849517,3.3778464991549058,0.0,0.0,1.6462417061364698,1.9850422697416799
DL020,2020,3,105.0,28.6819261,77.0308105,4.187447194525716,6.279355075409012,"West Delhi, Delhi, India",28,1.0852556929849517,3.3778464991549058,0.0,0.0,1.6462417061364698,1.9850422697416799
DL021,2018,1,304.75555555555553,28.6109477,77.0384563,5.704944775974331,7.9795994685378915,"South West Delhi, Delhi, India",28,1.0051448051939065,3.085050631146067,0.0,0.0,1.9028452804542848,2.1949552787066753
DL021,2018,2,220.5505617977528,28.6109477,77.0384563,5.704944775974331,7.9795994685378915,"South West Delhi, Delhi, India",28,1.0051448051939065,3.085050631146067,0.0,0.0,1.9028452804542848,2.1949552787066753
DL021,2018,3,127.42391304347827,28.6109477,77.0384563,5.704944775974331,7.9795994685378915,"South West Delhi, Delhi, India",28,1.0051448051939065,3.085050631146067,0.0,0.0,1.9028452804542848,2.1949552787066753
DL021,2018,4,304.3369565217391,28.6109477,77.0384563,5.704944775974331,7.9795994685378915,"South West Delhi, Delhi, India",28,1.0051448051939065,3.085050631146067,0.0,0.0,1.9028452804542848,2.1949552787066753
DL021,2019,1,261.8666666666667,28.6109477,77.0384563,5.704944775974331,7.9795994685378915,"South West Delhi, Delhi, India",28,1.0051448051939065,3.085050631146067,0.0,0.0,1.9028452804542848,2.1949552787066753
DL021,2019,2,234.15555555555557,28.6109477,77.0384563,5.704944775974331,7.9795994685378915,"South West Delhi, Delhi, India",28,1.0051448051939065,3.085050631146067,0.0,0.0,1.9028452804542848,2.1949552787066753
DL021,2019,3,111.81521739130434,28.6109477,77.0384563,5.704944775974331,7.9795994685378915,"South West Delhi, Delhi, India",28,1.0051448051939065,3.085050631146067,0.0,0.0,1.9028452804542848,2.1949552787066753
DL021,2019,4,304.1847826086956,28.6109477,77.0384563,5.704944775974331,7.9795994685378915,"South West Delhi, Delhi, India",28,1.0051448051939065,3.085050631146067,0.0,0.0,1.9028452804542848,2.1949552787066753
DL021,2020,1,241.45054945054946,28.6109477,77.0384563,5.704944775974331,7.9795994685378915,"South West Delhi, Delhi, India",28,1.0051448051939065,3.085050631146067,0.0,0.0,1.9028452804542848,2.1949552787066753
DL021,2020,2,127.87640449438203,28.6109477,77.0384563,5.704944775974331,7.9795994685378915,"South West Delhi, Delhi, India",28,1.0051448051939065,3.085050631146067,0.0,0.0,1.9028452804542848,2.1949552787066753
DL021,2020,3,95.0,28.6109477,77.0384563,5.704944775974331,7.9795994685378915,"South West Delhi, Delhi, India",28,1.0051448051939065,3.085050631146067,0.0,0.0,1.9028452804542848,2.1949552787066753
DL022,2018,1,249.91228070175438,28.6124504,76.9865067,0.6366463417067918,8.030466388183777,"South West Delhi, Delhi, India",28,1.3495113049348335,4.182483768467524,0.0,0.0,0.4926492345521207,2.2006040148419626
DL022,2018,2,233.26373626373626,28.6124504,76.9865067,0.6366463417067918,8.030466388183777,"South West Delhi, Delhi, India",28,1.3495113049348335,4.182483768467524,0.0,0.0,0.4926492345521207,2.2006040148419626
DL022,2018,3,107.59782608695652,28.6124504,76.9865067,0.6366463417067918,8.030466388183777,"South West Delhi, Delhi, India",28,1.3495113049348335,4.182483768467524,0.0,0.0,0.4926492345521207,2.2006040148419626
DL022,2018,4,296.07608695652175,28.6124504,76.9865067,0.6366463417067918,8.030466388183777,"South West Delhi, Delhi, India",28,1.3495113049348335,4.182483768467524,0.0,0.0,0.4926492345521207,2.2006040148419626
DL022,2019,1,248.2134831460674,28.6124504,76.9865067,0.6366463417067918,8.030466388183777,"South West Delhi, Delhi, India",28,1.3495113049348335,4.182483768467524,0.0,0.0,0.4926492345521207,2.2006040148419626
DL022,2019,2,190.79775280898878,28.6124504,76.9865067,0.6366463417067918,8.030466388183777,"South West Delhi, Delhi, India",28,1.3495113049348335,4.182483768467524,0.0,0.0,0.4926492345521207,2.2006040148419626
DL022,2019,3,90.85057471264368,28.6124504,76.9865067,0.6366463417067918,8.030466388183777,"South West Delhi, Delhi, India",28,1.3495113049348335,4.182483768467524,0.0,0.0,0.4926492345521207,2.2006040148419626
DL022,2019,4,282.03333333333336,28.6124504,76.9865067,0.6366463417067918,8.030466388183777,"South West Delhi, Delhi, India",28,1.3495113049348335,4.182483768467524,0.0,0.0,0.4926492345521207,2.2006040148419626
DL022,2020,1,216.51685393258427,28.6124504,76.9865067,0.6366463417067918,8.030466388183777,"South West Delhi, Delhi, India",28,1.3495113049348335,4.182483768467524,0.0,0.0,0.4926492345521207,2.2006040148419626
DL022,2020,2,131.5125,28.6124504,76.9865067,0.6366463417067918,8.030466388183777,"South West Delhi, Delhi, India",28,1.3495113049348335,4.182483768467524,0.0,0.0,0.4926492345521207,2.2006040148419626
DL022,2020,3,120.0,28.6124504,76.9865067,0.6366463417067918,8.030466388183777,"South West Delhi, Delhi, India",28,1.3495113049348335,4.182483768467524,0.0,0.0,0.4926492345521207,2.2006040148419626
DL023,2018,1,300.0701754385965,28.8464766,77.0856631,12.289830315727231,14.659979444778967,"North Delhi, Delhi, India",30,0.8042766243220905,2.690267916739041,0.0,0.0,2.5869991048277856,2.75110837796786
DL023,2018,2,258.34065934065933,28.8464766,77.0856631,12.289830315727231,14.659979444778967,"North Delhi, Delhi, India",30,0.8042766243220905,2.690267916739041,0.0,0.0,2.5869991048277856,2.75110837796786
DL023,2018,3,103.3076923076923,28.8464766,77.0856631,12.289830315727231,14.659979444778967,"North Delhi, Delhi, India",30,0.8042766243220905,2.690267916739041,0.0,0.0,2.5869991048277856,2.75110837796786
DL023,2018,4,371.05494505494505,28.8464766,77.0856631,12.289830315727231,14.659979444778967,"North Delhi, Delhi, India",30,0.8042766243220905,2.690267916739041,0.0,0.0,2.5869991048277856,2.75110837796786
DL023,2019,1,260.93333333333334,28.8464766,77.0856631,12.289830315727231,14.659979444778967,"North Delhi, Delhi, India",30,0.8042766243220905,2.690267916739041,0.0,0.0,2.5869991048277856,2.75110837796786
DL023,2019,2,239.3111111111111,28.8464766,77.0856631,12.289830315727231,14.659979444778967,"North Delhi, Delhi, India",30,0.8042766243220905,2.690267916739041,0.0,0.0,2.5869991048277856,2.75110837796786
DL023,2019,3,123.93478260869566,28.8464766,77.0856631,12.289830315727231,14.659979444778967,"North Delhi, Delhi, India",30,0.8042766243220905,2.690267916739041,0.0,0.0,2.5869991048277856,2.75110837796786
DL023,2019,4,322.967032967033,28.8464766,77.0856631,12.289830315727231,14.659979444778967,"North Delhi, Delhi, India",30,0.8042766243220905,2.690267916739041,0.0,0.0,2.5869991048277856,2.75110837796786
DL023,2020,1,242.65934065934067,28.8464766,77.0856631,12.289830315727231,14.659979444778967,"North Delhi, Delhi, India",30,0.8042766243220905,2.690267916739041,0.0,0.0,2.5869991048277856,2.75110837796786
DL023,2020,2,165.0,28.8464766,77.0856631,12.289830315727231,14.659979444778967,"North Delhi, Delhi, India",30,0.8042766243220905,2.690267916739041,0.0,0.0,2.5869991048277856,2.75110837796786
DL023,2020,3,115.0,28.8464766,77.0856631,12.289830315727231,14.659979444778967,"North Delhi, Delhi, India",30,0.8042766243220905,2.690267916739041,0.0,0.0,2.5869991048277856,2.75110837796786
DL024,2018,1,259.2631578947368,28.5685108,77.2513847,3.201619378618591,5.954381052772871,"South East Delhi, Delhi, India",26,1.194498354543942,3.3684889415653823,0.0,0.0,1.4354700173154828,1.9393718282841355
DL024,2018,2,224.34065934065933,28.5685108,77.2513847,3.201619378618591,5.954381052772871,"South East Delhi, Delhi, India",26,1.194498354543942,3.3684889415653823,0.0,0.0,1.4354700173154828,1.9393718282841355
DL024,2018,3,109.55434782608695,28.5685108,77.2513847,3.201619378618591,5.954381052772871,"South East Delhi, Delhi, India",26,1.194498354543942,3.3684889415653823,0.0,0.0,1.4354700173154828,1.9393718282841355
DL024,2018,4,384.9347826086956,28.5685108,77.2513847,3.201619378618591,5.954381052772871,"South East Delhi, Delhi, India",26,1.194498354543942,3.3684889415653823,0.0,0.0,1.4354700173154828,1.9393718282841355
DL024,2019,1,310.73333333333335,28.5685108,77.2513847,3.201619378618591,5.954381052772871,"South East Delhi, Delhi, India",26,1.194498354543942,3.3684889415653823,0.0,0.0,1.4354700173154828,1.9393718282841355
DL024,2019,2,195.2888888888889,28.5685108,77.2513847,3.201619378618591,5.954381052772871,"South East Delhi, Delhi, India",26,1.194498354543942,3.3684889415653823,0.0,0.0,1.4354700173154828,1.9393718282841355
DL024,2019,3,103.02173913043478,28.5685108,77.2513847,3.201619378618591,5.954381052772871,"South East Delhi, Delhi, India",26,1.194498354543942,3.3684889415653823,0.0,0.0,1.4354700173154828,1.9393718282841355
DL024,2019,4,362.92391304347825,28.5685108,77.2513847,3.201619378618591,5.954381052772871,"South East Delhi, Delhi, India",26,1.194498354543942,3.3684889415653823,0.0,0.0,1.4354700173154828,1.9393718282841355
DL024,2020,1,275.4065934065934,28.5685108,77.2513847,3.201619378618591,5.954381052772871,"South East Delhi, Delhi, India",26,1.194498354543942,3.3684889415653823,0.0,0.0,1.4354700173154828,1.9393718282841355
DL024,2020,2,155.1868131868132,28.5685108,77.2513847,3.201619378618591,5.954381052772871,"South East Delhi, Delhi, India",26,1.194498354543942,3.3684889415653823,0.0,0.0,1.4354700173154828,1.9393718282841355
DL024,2020,3,87.0,28.5685108,77.2513847,3.201619378618591,5.954381052772871,"South East Delhi, Delhi, India",26,1.194498354543942,3.3684889415653823,0.0,0.0,1.4354700173154828,1.9393718282841355
DL025,2018,1,303.3,28.6885841,77.2095178,1.518084294701038,5.248291126352567,"Central Delhi, Delhi, India",27,1.4922552477011921,4.521255187480522,0.0,0.0,0.9234984119089341,1.832308006578717
DL025,2018,2,248.68055555555554,28.6885841,77.2095178,1.518084294701038,5.248291126352567,"Central Delhi, Delhi, India",27,1.4922552477011921,4.521255187480522,0.0,0.0,0.9234984119089341,1.832308006578717
DL025,2018,3,105.78021978021978,28.6885841,77.2095178,1.518084294701038,5.248291126352567,"Central Delhi, Delhi, India",27,1.4922552477011921,4.521255187480522,0.0,0.0,0.9234984119089341,1.832308006578717
DL025,2018,4,348.53846153846155,28.6885841,77.2095178,1.518084294701038,5.248291126352567,"Central Delhi, Delhi, India",27,1.4922552477011921,4.521255187480522,0.0,0.0,0.9234984119089341,1.832308006578717
DL025,2019,1,301.5731707317073,28.6885841,77.2095178,1.518084294701038,5.248291126352567,"Central Delhi, Delhi, India",27,1.4922552477011921,4.521255187480522,0.0,0.0,0.9234984119089341,1.832308006578717
DL025,2019,2,255.0,28.6885841,77.2095178,1.518084294701038,5.248291126352567,"Central Delhi, Delhi, India",27,1.4922552477011921,4.521255187480522,0.0,0.0,0.9234984119089341,1.832308006578717
DL025,2019,3,115.41304347826087,28.6885841,77.2095178,1.518084294701038,5.248291126352567,"Central Delhi, Delhi, India",27,1.4922552477011921,4.521255187480522,0.0,0.0,0.9234984119089341,1.832308006578717
DL025,2019,4,297.97701149425285,28.6885841,77.2095178,1.518084294701038,5.248291126352567,"Central Delhi, Delhi, India",27,1.4922552477011921,4.521255187480522,0.0,0.0,0.9234984119089341,1.832308006578717
DL025,2020,1,195.7,28.6885841,77.2095178,1.518084294701038,5.248291126352567,"Central Delhi, Delhi, India",27,1.4922552477011921,4.521255187480522,0.0,0.0,0.9234984119089341,1.832308006578717
DL025,2020,2,107.14285714285714,28.6885841,77.2095178,1.518084294701038,5.248291126352567,"Central Delhi, Delhi, India",27,1.4922552477011921,4.521255187480522,0.0,0.0,0.9234984119089341,1.832308006578717
DL025,2020,3,88.0,28.6885841,77.2095178,1.518084294701038,5.248291126352567,"Central Delhi, Delhi, India",27,1.4922552477011921,4.521255187480522,0.0,0.0,0.9234984119089341,1.832308006578717
DL026,2018,1,255.71929824561403,28.6138954,77.2090057,0.017743745717729548,5.574894661060832,"New Delhi, Delhi, India",26,1.9942978926890236,5.0674052896288195,0.0,0.0,0.017588163177185628,1.8832585568040563
DL026,2018,2,232.75555555555556,28.6138954,77.2090057,0.017743745717729548,5.574894661060832,"New Delhi, Delhi, India",26,1.9942978926890236,5.0674052896288195,0.0,0.0,0.017588163177185628,1.8832585568040563
DL026,2018,3,110.05494505494505,28.6138954,77.2090057,0.017743745717729548,5.574894661060832,"New Delhi, Delhi, India",26,1.9942978926890236,5.0674052896288195,0.0,0.0,0.017588163177185628,1.8832585568040563
DL026,2018,4,349.10869565217394,28.6138954,77.2090057,0.017743745717729548,5.574894661060832,"New Delhi, Delhi, India",26,1.9942978926890236,5.0674052896288195,0.0,0.0,0.017588163177185628,1.8832585568040563
DL026,2019,1,266.64444444444445,28.6138954,77.2090057,0.017743745717729548,5.574894661060832,"New Delhi, Delhi, India",26,1.9942978926890236,5.0674052896288195,0.0,0.0,0.017588163177185628,1.8832585568040563
DL026,2019,2,181.58426966292134,28.6138954,77.2090057,0.017743745717729548,5.574894661060832,"New Delhi, Delhi, India",26,1.9942978926890236,5.0674052896288195,0.0,0.0,0.017588163177185628,1.8832585568040563
DL026,2019,3,107.75,28.6138954,77.2090057,0.017743745717729548,5.574894661060832,"New Delhi, Delhi, India",26,1.9942978926890236,5.0674052896288195,0.0,0.0,0.017588163177185628,1.8832585568040563
DL026,2019,4,330.20652173913044,28.6138954,77.2090057,0.017743745717729548,5.574894661060832,"New Delhi, Delhi, India",26,1.9942978926890236,5.0674052896288195,0.0,0.0,0.017588163177185628,1.8832585568040563
DL026,2020,1,241.58241758241758,28.6138954,77.2090057,0.017743745717729548,5.574894661060832,"New Delhi, Delhi, India",26,1.9942978926890236,5.0674052896288195,0.0,0.0,0.017588163177185628,1.8832585568040563
DL026,2020,2,112.9010989010989,28.6138954,77.2090057,0.017743745717729548,5.574894661060832,"New Delhi, Delhi, India",26,1.9942978926890236,5.0674052896288195,0.0,0.0,0.017588163177185628,1.8832585568040563
DL026,2020,3,102.0,28.6138954,77.2090057,0.017743745717729548,5.574894661060832,"New Delhi, Delhi, India",26,1.9942978926890236,5.0674052896288195,0.0,0.0,0.017588163177185628,1.8832585568040563
DL027,2018,1,254.14814814814815,28.6115923,77.2905644,2.0102689825337157,5.722492183492072,"East Delhi, Delhi, India",25,1.3223889223211875,3.6750203166419064,0.0,0.0,1.1020294377361641,1.9054589464219505
DL027,2018,2,219.21978021978023,28.6115923,77.2905644,2.0102689825337157,5.722492183492072,"East Delhi, Delhi, India",25,1.3223889223211875,3.6750203166419064,0.0,0.0,1.1020294377361641,1.9054589464219505
DL027,2018,3,111.93478260869566,28.6115923,77.2905644,2.0102689825337157,5.722492183492072,"East Delhi, Delhi, India",25,1.3223889223211875,3.6750203166419064,0.0,0.0,1.1020294377361641,1.9054589464219505
DL027,2018,4,336.1304347826087,28.6115923,77.2905644,2.0102689825337157,5.722492183492072,"East Delhi, Delhi, India",25,1.3223889223211875,3.6750203166419064,0.0,0.0,1.1020294377361641,1.9054589464219505
DL027,2019,1,247.32222222222222,28.6115923,77.2905644,2.0102689825337157,5.722492183492072,"East Delhi, Delhi, India",25,1.3223889223211875,3.6750203166419064,0.0,0.0,1.1020294377361641,1.9054589464219505
DL027,2019,2,176.7,28.6115923,77.2905644,2.0102689825337157,5.722492183492072,"East Delhi, Delhi, India",25,1.3223889223211875,3.6750203166419064,0.0,0.0,1.1020294377361641,1.9054589464219505
DL027,2019,3,92.70652173913044,28.6115923,77.2905644,2.0102689825337157,5.722492183492072,"East Delhi, Delhi, India",25,1.3223889223211875,3.6750203166419064,0.0,0.0,1.1020294377361641,1.9054589464219505
DL027,2019,4,300.1521739130435,28.6115923,77.2905644,2.0102689825337157,5.722492183492072,"East Delhi, Delhi, India",25,1.3223889223211875,3.6750203166419064,0.0,0.0,1.1020294377361641,1.9054589464219505
DL027,2020,1,217.43820224719101,28.6115923,77.2905644,2.0102689825337157,5.722492183492072,"East Delhi, Delhi, India",25,1.3223889223211875,3.6750203166419064,0.0,0.0,1.1020294377361641,1.9054589464219505
DL027,2020,2,91.49450549450549,28.6115923,77.2905644,2.0102689825337157,5.722492183492072,"East Delhi, Delhi, India",25,1.3223889223211875,3.6750203166419064,0.0,0.0,1.1020294377361641,1.9054589464219505
DL027,2020,3,69.0,28.6115923,77.2905644,2.0102689825337157,5.722492183492072,"East Delhi, Delhi, India",25,1.3223889223211875,3.6750203166419064,0.0,0.0,1.1020294377361641,1.9054589464219505
DL028,2018,1,352.5581395348837,28.672995,77.1461239,7.538122488169811,8.036932081861977,"Central Delhi, Delhi, India",27,1.1603889174802795,3.538780640881462,0.0,0.0,2.1445411344696654,2.201319745329109
DL028,2018,2,298.52272727272725,28.672995,77.1461239,7.538122488169811,8.036932081861977,"Central Delhi, Delhi, India",27,1.1603889174802795,3.538780640881462,0.0,0.0,2.1445411344696654,2.201319745329109
DL028,2018,3,215.1304347826087,28.672995,77.1461239,7.538122488169811,8.036932081861977,"Central Delhi, Delhi, India",27,1.1603889174802795,3.538780640881462,0.0,0.0,2.1445411344696654,2.201319745329109
DL028,2018,4,375.4021739130435,28.672995,77.1461239,7.538122488169811,8.036932081861977,"Central Delhi, Delhi, India",27,1.1603889174802795,3.538780640881462,0.0,0.0,2.1445411344696654,2.201319745329109
DL028,2019,1,316.5681818181818,28.672995,77.1461239,7.538122488169811,8.036932081861977,"Central Delhi, Delhi, India",27,1.1603889174802795,3.538780640881462,0.0,0.0,2.1445411344696654,2.201319745329109
DL028,2019,2,296.3333333333333,28.672995,77.1461239,7.538122488169811,8.036932081861977,"Central Delhi, Delhi, India",27,1.1603889174802795,3.538780640881462,0.0,0.0,2.1445411344696654,2.201319745329109
DL028,2019,3,155.91304347826087,28.672995,77.1461239,7.538122488169811,8.036932081861977,"Central Delhi, Delhi, India",27,1.1603889174802795,3.538780640881462,0.0,0.0,2.1445411344696654,2.201319745329109
DL028,2019,4,342.6333333333333,28.672995,77.1461239,7.538122488169811,8.036932081861977,"Central Delhi, Delhi, India",27,1.1603889174802795,3.538780640881462,0.0,0.0,2.1445411344696654,2.201319745329109
DL028,2020,1,272.7752808988764,28.672995,77.1461239,7.538122488169811,8.036932081861977,"Central Delhi, Delhi, India",27,1.1603889174802795,3.538780640881462,0.0,0.0,2.1445411344696654,2.201319745329109
DL028,2020,2,152.14634146341464,28.672995,77.1461239,7.538122488169811,8.036932081861977,"Central Delhi, Delhi, India",27,1.1603889174802795,3.538780640881462,0.0,0.0,2.1445411344696654,2.201319745329109
DL028,2020,3,94.0,28.672995,77.1461239,7.538122488169811,8.036932081861977,"Central Delhi, Delhi, India",27,1.1603889174802795,3.538780640881462,0.0,0.0,2.1445411344696654,2.201319745329109
DL029,2018,3,119.32584269662921,28.6362997,77.1576444,5.580740381787127,7.710761693841799,"New Delhi, Delhi, India",26,1.143448807176042,3.3921748278596002,0.0,0.0,1.884147259035761,2.164559237539324
DL029,2018,4,328.70454545454544,28.6362997,77.1576444,5.580740381787127,7.710761693841799,"New Delhi, Delhi, India",26,1.143448807176042,3.3921748278596002,0.0,0.0,1.884147259035761,2.164559237539324
DL029,2019,1,260.6777777777778,28.6362997,77.1576444,5.580740381787127,7.710761693841799,"New Delhi, Delhi, India",26,1.143448807176042,3.3921748278596002,0.0,0.0,1.884147259035761,2.164559237539324
